"","Space","Rooms","Price","Height","CurrentFloor","TotalFloors","BuildingType","Condition","Baths","Region"
"1564",97,3,165000,3.2,3,4,"Panel","Newly repaired","1","Center"
"1565",80,3,130000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1566",185,4,330000,3,4,4,"Panel","Newly repaired","2","Center"
"1567",123,4,130000,3,4,4,"Panel","Newly repaired","2","Center"
"1568",97,3,170000,3,3,4,"Panel","Newly repaired","1","Center"
"1569",171,4,260000,3,4,4,"Panel","Newly repaired","2","Center"
"1570",93,3,153000,2.8,8,10,"Panel","Newly repaired","1","Center"
"1571",100,3,110000,3.2,3,3,"Panel","Newly repaired","1","Center"
"1572",125,4,150000,2.8,2,6,"Panel","Newly repaired","2","Center"
"1573",94,3,130000,2.8,11,16,"Panel","Newly repaired","1","Center"
"1574",110,4,179000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1575",194,5,185000,3,4,4,"Panel","Newly repaired","2","Center"
"1576",62,2,2e+05,3.2,4,5,"Panel","Newly repaired","1","Center"
"1577",160,4,190000,3,4,4,"Panel","Newly repaired","2","Center"
"1578",107,3,140000,2.8,1,11,"Panel","Newly repaired","1","Center"
"1579",70,2,105000,3,3,4,"Panel","Newly repaired","2","Center"
"1580",52,2,105000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1581",56,1,142000,2.8,3,8,"Panel","Newly repaired","1","Center"
"1582",100,3,265000,3.8,3,5,"Panel","Newly repaired","1","Center"
"1583",92,2,105000,3,2,5,"Panel","Newly repaired","1","Arabkir"
"1584",90,3,115000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1585",210,6,215000,3.2,4,5,"Panel","Newly repaired","2","Arabkir"
"1586",72,3,125000,3,8,9,"Panel","Newly repaired","1","Arabkir"
"1587",76,3,80000,2.8,5,5,"Panel","Newly repaired","1","Arabkir"
"1588",210,6,235000,3.2,7,10,"Panel","Newly repaired","1","Arabkir"
"1589",70,2,122000,2.8,7,11,"Panel","Newly repaired","1","Center"
"1590",128,3,395000,3,8,8,"Panel","Newly repaired","1","Center"
"1591",89,3,147000,2.8,3,11,"Panel","Newly repaired","1","Center"
"1592",132,4,165000,3,2,4,"Panel","Newly repaired","1","Center"
"1593",100,3,167000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1594",100,3,80000,2.8,15,16,"Panel","Newly repaired","1","Center"
"1595",130,3,399000,3.2,8,15,"Panel","Newly repaired","1","Center"
"1596",95,3,133000,3,4,8,"Panel","Newly repaired","1","Arabkir"
"1597",71,2,82000,2.8,4,11,"Panel","Newly repaired","1","Center"
"1598",54,2,120000,3,3,3,"Panel","Newly repaired","1","Center"
"1599",94,3,80000,2.8,4,14,"Panel","Newly repaired","1","Arabkir"
"1600",86,3,146000,2.8,4,5,"Panel","Newly repaired","1","Center"
"1601",100,3,1e+05,3,5,5,"Panel","Newly repaired","2","Center"
"1602",111,3,150000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1603",106,4,115000,3,14,14,"Panel","Newly repaired","2","Center"
"1604",81,3,105000,3,13,13,"Panel","Newly repaired","1","Center"
"1605",135,3,190000,3,3,4,"Panel","Newly repaired","1","Center"
"1606",135,3,370000,3,10,14,"Panel","Newly repaired","2","Center"
"1607",67,2,102000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1608",125,4,163000,3.2,6,15,"Panel","Newly repaired","2","Center"
"1609",65,3,129000,2.8,2,11,"Panel","Newly repaired","1","Center"
"1610",104,2,350000,3.2,8,10,"Panel","Newly repaired","1","Center"
"1611",72,3,117000,2.8,4,9,"Panel","Newly repaired","1","Center"
"1612",110,3,350000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1613",240,4,250000,2.8,4,4,"Panel","Newly repaired","2","Center"
"1614",109,4,230000,2.8,3,7,"Panel","Newly repaired","1","Center"
"1615",62,2,90000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1616",77,3,88000,2.8,2,9,"Panel","Newly repaired","1","Arabkir"
"1617",95,3,86000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1618",70,2,92000,2.8,11,16,"Panel","Newly repaired","1","Center"
"1619",83,3,81000,2.8,8,9,"Panel","Newly repaired","1","Center"
"1620",60,2,85000,3,1,5,"Panel","Newly repaired","1","Center"
"1621",214,4,332000,3.2,14,16,"Panel","Newly repaired","3","Center"
"1622",70,3,150000,3,2,9,"Panel","Newly repaired","1","Center"
"1623",85,3,255000,3.2,3,5,"Panel","Newly repaired","1","Center"
"1624",90,4,130000,3,4,11,"Panel","Newly repaired","3","Center"
"1625",100,3,158000,2.8,9,11,"Panel","Newly repaired","1","Center"
"1626",109,3,152000,2.8,3,4,"Panel","Newly repaired","1","Center"
"1627",96,3,160000,2.8,7,9,"Panel","Newly repaired","2","Arabkir"
"1628",120,4,140000,2.8,9,16,"Panel","Newly repaired","1","Center"
"1629",207,5,3e+05,3,5,5,"Panel","Newly repaired","5+","Arabkir"
"1630",149,4,110000,3,2,5,"Panel","Newly repaired","1","Arabkir"
"1631",100,3,87000,3,15,16,"Panel","Newly repaired","2","Arabkir"
"1632",90,3,87000,2.8,1,7,"Panel","Newly repaired","1","Arabkir"
"1633",118,3,180000,3,9,16,"Panel","Newly repaired","1","Arabkir"
"1634",135,3,145000,3,5,15,"Panel","Newly repaired","2","Arabkir"
"1635",118,3,180000,2.8,13,16,"Panel","Newly repaired","1","Arabkir"
"1636",90,4,130000,3,2,8,"Panel","Newly repaired","1","Arabkir"
"1637",127,4,133000,3,4,13,"Panel","Newly repaired","2","Arabkir"
"1638",110,3,154000,3.8,2,4,"Panel","Newly repaired","1","Center"
"1639",140,4,220000,3,4,4,"Panel","Newly repaired","1","Center"
"1640",100,3,150000,2.8,2,5,"Panel","Newly repaired","1","Center"
"1641",115,4,175000,3.2,5,5,"Panel","Newly repaired","1","Center"
"1642",82,1,1e+05,2.8,1,5,"Panel","Newly repaired","1","Center"
"1643",97,4,150000,3.2,5,5,"Panel","Newly repaired","2","Center"
"1644",165,4,2e+05,3.2,5,5,"Panel","Newly repaired","2","Center"
"1645",98,3,95000,2.8,8,10,"Panel","Newly repaired","1","Center"
"1646",110,4,180000,3,5,5,"Panel","Newly repaired","1","Center"
"1647",83,3,92000,2.8,4,5,"Panel","Newly repaired","1","Center"
"1648",110,4,160000,2.8,4,5,"Panel","Newly repaired","1","Center"
"1649",127,4,230000,3,4,5,"Panel","Newly repaired","1","Center"
"1650",68,2,190000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1651",67,3,1e+05,2.8,5,5,"Panel","Newly repaired","1","Center"
"1652",110,4,124000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1653",99,3,123000,2.8,7,7,"Panel","Newly repaired","2","Center"
"1654",88,3,125000,2.8,4,9,"Panel","Newly repaired","1","Center"
"1655",94,3,125000,3,3,5,"Panel","Newly repaired","1","Center"
"1656",120,3,350000,3,10,16,"Panel","Newly repaired","1","Center"
"1657",126,3,225000,3,2,4,"Panel","Newly repaired","2","Center"
"1658",78,2,140000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1659",76,2,130000,3,2,5,"Panel","Newly repaired","1","Center"
"1660",120,3,225000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1661",70,2,125000,2.8,8,11,"Panel","Newly repaired","1","Center"
"1662",96,3,120000,3,6,9,"Panel","Newly repaired","1","Center"
"1663",90,3,270000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1664",80,3,148000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1665",76,2,125000,2.8,10,10,"Panel","Newly repaired","1","Center"
"1666",86,3,122000,2.8,10,11,"Panel","Newly repaired","1","Center"
"1667",80,3,210000,3.2,4,5,"Panel","Newly repaired","1","Center"
"1668",86,3,149000,3,4,5,"Panel","Newly repaired","1","Center"
"1669",112,4,149000,3,4,5,"Panel","Newly repaired","2","Center"
"1670",41,2,102000,2.8,2,9,"Panel","Newly repaired","1","Center"
"1671",207,4,430000,3,4,15,"Panel","Newly repaired","2","Center"
"1672",71,3,225000,3.2,3,5,"Panel","Newly repaired","1","Center"
"1673",164,4,690000,2.8,6,9,"Panel","Newly repaired","1","Center"
"1674",98,3,130000,2.8,4,4,"Panel","Newly repaired","1","Center"
"1675",208,4,250000,3,3,3,"Panel","Newly repaired","2","Center"
"1676",98,3,120000,3,7,8,"Panel","Newly repaired","2","Center"
"1677",79,2,155000,3,6,9,"Panel","Newly repaired","1","Center"
"1678",187,5,240000,3,9,17,"Panel","Newly repaired","3","Center"
"1679",105,4,265000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1680",87,4,153000,3.8,2,4,"Panel","Newly repaired","2","Center"
"1681",186,4,510000,2.8,14,16,"Panel","Newly repaired","1","Center"
"1682",124,3,245000,3.2,4,5,"Panel","Newly repaired","1","Center"
"1683",144,4,390000,3,3,6,"Panel","Newly repaired","2","Center"
"1684",135,4,190000,3,3,4,"Panel","Newly repaired","2","Center"
"1685",110,4,2e+05,3,6,10,"Panel","Newly repaired","1","Center"
"1686",185,4,308000,3,7,9,"Panel","Newly repaired","1","Center"
"1687",110,3,2e+05,3,6,10,"Panel","Newly repaired","2","Center"
"1688",76,3,180000,3.2,5,5,"Panel","Newly repaired","1","Center"
"1689",91,4,1e+05,2.8,5,5,"Panel","Newly repaired","1","Center"
"1690",165,4,240000,3,5,5,"Panel","Newly repaired","2","Center"
"1691",125,4,160000,2.8,9,16,"Panel","Newly repaired","2","Center"
"1692",173,4,395000,3,12,18,"Panel","Newly repaired","2","Center"
"1693",73,2,170000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1694",104,3,198000,3,3,23,"Panel","Newly repaired","2","Center"
"1695",190,5,320000,3.8,5,5,"Panel","Newly repaired","3","Center"
"1696",91,3,170000,2.8,3,9,"Panel","Newly repaired","1","Center"
"1697",86,3,225000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1698",96,3,155000,2.8,4,11,"Panel","Newly repaired","1","Center"
"1699",180,4,370000,3.2,4,4,"Panel","Newly repaired","3","Center"
"1700",235,5,6e+05,3,13,14,"Panel","Newly repaired","3","Center"
"1701",124,3,185000,3.2,3,4,"Panel","Newly repaired","2","Center"
"1702",132,3,215000,3,3,6,"Panel","Newly repaired","1","Center"
"1703",124,3,195000,3,6,10,"Panel","Newly repaired","1","Center"
"1704",105,4,265000,3.2,2,4,"Panel","Newly repaired","2","Center"
"1705",82,3,157000,2.8,3,5,"Panel","Newly repaired","1","Center"
"1706",75,2,87000,2.8,2,7,"Panel","Newly repaired","1","Center"
"1707",95,3,86000,2.8,2,4,"Panel","Newly repaired","1","Center"
"1708",55,2,85000,2.8,3,4,"Panel","Newly repaired","1","Center"
"1709",72,3,1e+05,2.8,4,5,"Panel","Newly repaired","1","Arabkir"
"1710",70,2,83000,2.8,3,11,"Panel","Newly repaired","1","Center"
"1711",140,4,190000,3,11,18,"Panel","Newly repaired","2","Arabkir"
"1712",132,4,178500,2.8,10,18,"Panel","Newly repaired","2","Arabkir"
"1713",68,3,80000,2.8,5,9,"Panel","Newly repaired","1","Arabkir"
"1714",82,2,82000,3,2,5,"Panel","Newly repaired","1","Arabkir"
"1715",76,4,80000,2.8,4,5,"Panel","Newly repaired","1","Arabkir"
"1716",70,3,85000,3,3,9,"Panel","Newly repaired","1","Center"
"1717",61,2,84000,2.8,5,5,"Panel","Newly repaired","1","Arabkir"
"1718",87,3,84500,2.8,5,5,"Panel","Newly repaired","1","Arabkir"
"1719",96,3,84000,2.8,6,16,"Panel","Newly repaired","1","Center"
"1720",83,3,82000,2.8,8,14,"Panel","Newly repaired","1","Davtashen"
"1721",72,2,82000,2.8,3,9,"Panel","Newly repaired","1","Center"
"1722",56,2,82000,2.8,13,13,"Panel","Newly repaired","1","Center"
"1723",118,3,165000,3.2,9,20,"Panel","Newly repaired","1","Davtashen"
"1724",76,3,2e+05,3.2,3,4,"Panel","Newly repaired","1","Center"
"1725",50,1,80000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1726",48,2,2e+05,3.8,2,6,"Panel","Newly repaired","1","Center"
"1727",158,4,125000,2.8,4,5,"Panel","Newly repaired","1","Arabkir"
"1728",86,1,320000,3.8,1,5,"Panel","Newly repaired","1","Center"
"1729",73,3,85000,2.8,4,4,"Panel","Newly repaired","1","Center"
"1730",86,3,170000,3,1,4,"Panel","Newly repaired","1","Center"
"1731",130,3,153000,3.8,5,5,"Panel","Newly repaired","2","Center"
"1732",70,2,125000,2.8,1,6,"Panel","Newly repaired","1","Center"
"1733",78,3,80000,2.8,1,5,"Panel","Newly repaired","1","Arabkir"
"1734",96,3,1e+05,2.8,8,9,"Panel","Newly repaired","1","Center"
"1735",113,4,93000,2.8,8,13,"Panel","Newly repaired","1","Arabkir"
"1736",96,4,85000,3,4,16,"Panel","Newly repaired","1","Center"
"1737",100,3,85000,2.8,2,9,"Panel","Newly repaired","1","Center"
"1738",82,3,82000,3,5,5,"Panel","Newly repaired","1","Arabkir"
"1739",90,3,80000,2.8,4,6,"Panel","Newly repaired","1","Arabkir"
"1740",118,3,80000,3,2,9,"Panel","Newly repaired","1","Arabkir"
"1741",110,3,180000,3,6,7,"Panel","Newly repaired","2","Arabkir"
"1742",110,3,137000,3.2,14,18,"Panel","Newly repaired","2","Arabkir"
"1743",110,3,185000,3.2,6,7,"Panel","Newly repaired","1","Arabkir"
"1744",130,2,125000,3,8,12,"Panel","Newly repaired","1","Arabkir"
"1745",143,4,130000,3,3,5,"Panel","Newly repaired","1","Arabkir"
"1746",45,1,46000,2.8,9,9,"Panel","Newly repaired","1","Arabkir"
"1747",67,2,89500,2.8,8,11,"Panel","Newly repaired","1","Center"
"1748",80,2,88000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1749",80,3,86000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1750",83,3,128000,3,5,7,"Panel","Newly repaired","1","Center"
"1751",84,3,117000,2.8,2,5,"Panel","Newly repaired","2","Center"
"1752",86,3,120000,3,3,4,"Panel","Newly repaired","2","Center"
"1753",41,1,44000,2.8,9,9,"Panel","Newly repaired","1","Arabkir"
"1754",136,3,285000,3,11,15,"Panel","Newly repaired","2","Center"
"1755",87,2,125000,3.2,4,10,"Panel","Newly repaired","1","Center"
"1756",74,2,122000,2.8,4,7,"Panel","Newly repaired","1","Center"
"1757",60,2,92500,2.8,3,9,"Panel","Newly repaired","1","Center"
"1758",73,3,82000,3,5,5,"Panel","Newly repaired","1","Center"
"1759",60,2,105000,2.8,4,5,"Panel","Newly repaired","1","Center"
"1760",100,5,1e+05,2.8,2,9,"Panel","Newly repaired","1","Center"
"1761",105,3,125000,3,4,4,"Panel","Newly repaired","1","Center"
"1762",125,3,250000,2.8,4,10,"Panel","Newly repaired","1","Center"
"1763",100,3,1e+05,2.8,3,3,"Panel","Newly repaired","1","Center"
"1764",95,3,207000,2.8,3,4,"Panel","Newly repaired","1","Center"
"1765",140,4,130000,2.8,1,5,"Panel","Newly repaired","1","Center"
"1766",107,3,130000,2.8,1,9,"Panel","Newly repaired","1","Center"
"1767",130,3,430000,3.2,8,15,"Panel","Newly repaired","1","Center"
"1768",120,3,230000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1769",127,3,226000,2.8,15,17,"Panel","Newly repaired","1","Center"
"1770",127,3,130000,2.8,2,5,"Panel","Newly repaired","1","Center"
"1771",100,3,145000,3,3,5,"Panel","Newly repaired","1","Center"
"1772",107,3,143000,2.8,1,11,"Panel","Newly repaired","1","Center"
"1773",150,3,220000,2.8,2,6,"Panel","Newly repaired","2","Center"
"1774",106,3,140000,2.8,7,14,"Panel","Newly repaired","1","Center"
"1775",151,6,275000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1776",172,5,215000,2.8,4,4,"Panel","Newly repaired","2","Center"
"1777",111,3,150000,2.8,4,4,"Panel","Newly repaired","1","Center"
"1778",92,3,210000,3,15,23,"Panel","Newly repaired","1","Center"
"1779",168,4,240000,2.8,8,15,"Panel","Newly repaired","1","Center"
"1780",125,4,150000,3.2,2,6,"Panel","Newly repaired","2","Center"
"1781",165,5,220000,3,5,9,"Panel","Newly repaired","1","Center"
"1782",130,3,420000,3,7,15,"Panel","Newly repaired","2","Center"
"1783",160,4,230000,3,4,4,"Panel","Newly repaired","1","Center"
"1784",102,3,160000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1785",170,5,180000,2.8,5,5,"Panel","Newly repaired","2","Center"
"1786",130,3,155000,3,8,10,"Panel","Newly repaired","2","Center"
"1787",50,1,49000,2.8,8,9,"Panel","Newly repaired","1","Arabkir"
"1788",70,3,150000,2.8,8,10,"Panel","Newly repaired","1","Center"
"1789",100,3,165000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1790",52,1,52000,2.8,5,9,"Panel","Newly repaired","1","Arabkir"
"1791",108,4,170000,2.8,3,9,"Panel","Newly repaired","2","Center"
"1792",165,4,240000,2.8,5,5,"Panel","Newly repaired","2","Center"
"1793",91,3,160000,2.8,7,11,"Panel","Newly repaired","1","Center"
"1794",70,3,105000,3.2,5,5,"Panel","Newly repaired","1","Center"
"1795",110,1,182000,3.2,5,18,"Panel","Newly repaired","1","Center"
"1796",200,5,220000,3.2,4,8,"Panel","Newly repaired","1","Center"
"1797",118,3,220000,3,3,5,"Panel","Newly repaired","2","Center"
"1798",100,3,120000,3,7,8,"Panel","Newly repaired","1","Center"
"1799",93,3,145000,2.8,6,11,"Panel","Newly repaired","1","Center"
"1800",85,3,113000,2.8,9,10,"Panel","Newly repaired","1","Center"
"1801",103,3,130000,2.8,5,11,"Panel","Newly repaired","1","Center"
"1802",105,3,137000,3.2,7,10,"Panel","Newly repaired","1","Center"
"1803",150,4,460000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1804",70,3,105000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1805",115,3,125000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1806",106,3,115000,3,14,14,"Panel","Newly repaired","2","Center"
"1807",42,2,105000,2.8,6,9,"Panel","Newly repaired","1","Center"
"1808",68,2,112000,2.8,2,5,"Panel","Newly repaired","1","Center"
"1809",90,3,110000,2.8,4,11,"Panel","Newly repaired","1","Center"
"1810",90,3,132000,2.8,7,9,"Panel","Newly repaired","1","Center"
"1811",206,5,145000,2.8,6,7,"Panel","Newly repaired","1","Center"
"1812",80,3,135000,2.8,4,10,"Panel","Newly repaired","1","Center"
"1813",75,2,134000,2.8,9,11,"Panel","Newly repaired","1","Center"
"1814",126,4,125000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1815",100,3,102000,3.2,3,3,"Panel","Newly repaired","1","Center"
"1816",80,3,125000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1817",106,3,123000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1818",108,3,145000,2.8,10,10,"Panel","Newly repaired","1","Center"
"1819",100,4,120000,3.2,3,3,"Panel","Newly repaired","1","Center"
"1820",72,2,125000,3,2,5,"Panel","Newly repaired","1","Center"
"1821",35,1,125000,3.2,3,5,"Panel","Newly repaired","1","Center"
"1822",49,2,110000,3,7,12,"Panel","Newly repaired","1","Center"
"1823",55,2,105000,2.8,4,4,"Panel","Newly repaired","1","Center"
"1824",70,2,135000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1825",65,1,90000,2.8,5,12,"Panel","Newly repaired","1","Center"
"1826",70,2,92500,2.8,5,5,"Panel","Newly repaired","1","Center"
"1827",82,3,113000,3,3,5,"Panel","Newly repaired","1","Center"
"1828",98,3,95000,2.8,1,9,"Panel","Newly repaired","1","Center"
"1829",74,3,103000,2.8,2,10,"Panel","Newly repaired","1","Center"
"1830",106,3,90000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1831",91,4,97000,3.2,4,4,"Panel","Newly repaired","1","Center"
"1832",76,2,120000,2.8,3,4,"Panel","Newly repaired","1","Center"
"1833",90,3,1e+05,2.8,9,11,"Panel","Newly repaired","1","Center"
"1834",90,3,125000,2.8,2,9,"Panel","Newly repaired","1","Center"
"1835",82,3,103000,2.8,4,16,"Panel","Newly repaired","1","Center"
"1836",114,4,130000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1837",82,2,1e+05,2.8,5,10,"Panel","Newly repaired","1","Center"
"1838",82,3,99000,3,3,5,"Panel","Newly repaired","1","Center"
"1839",114,4,142000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1840",80,3,140000,3.2,2,4,"Panel","Newly repaired","1","Center"
"1841",53,2,125000,3.8,3,5,"Panel","Newly repaired","1","Center"
"1842",52,2,125000,3.2,3,4,"Panel","Newly repaired","1","Center"
"1843",75,3,1e+05,3,1,5,"Panel","Newly repaired","1","Center"
"1844",88,3,120000,2.8,2,11,"Panel","Newly repaired","1","Center"
"1845",95,4,1e+05,2.8,8,9,"Panel","Newly repaired","1","Center"
"1846",69,2,110000,2.8,4,11,"Panel","Newly repaired","1","Center"
"1847",100,3,85000,2.8,2,11,"Panel","Newly repaired","1","Center"
"1848",82,3,1e+05,2.8,1,5,"Panel","Newly repaired","1","Center"
"1849",34,1,110000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1850",88,3,90000,2.8,4,4,"Panel","Newly repaired","1","Center"
"1851",84,3,92000,2.8,2,14,"Panel","Newly repaired","1","Center"
"1852",105,4,84000,2.8,5,16,"Panel","Newly repaired","1","Center"
"1853",76,3,129000,2.8,4,9,"Panel","Newly repaired","1","Center"
"1854",114,4,144000,2.8,2,5,"Panel","Newly repaired","1","Center"
"1855",65,3,120000,3.2,3,5,"Panel","Newly repaired","1","Center"
"1856",82,3,120000,3,4,16,"Panel","Newly repaired","1","Center"
"1857",47,2,120000,3,12,15,"Panel","Newly repaired","1","Center"
"1858",57,2,85000,3.2,2,5,"Panel","Newly repaired","1","Center"
"1859",100,4,80000,2.8,10,11,"Panel","Newly repaired","2","Center"
"1860",60,2,90000,2.8,8,16,"Panel","Newly repaired","1","Center"
"1861",74,3,92000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1862",82,4,96000,3,7,14,"Panel","Newly repaired","1","Center"
"1863",76,3,95000,2.8,3,4,"Panel","Newly repaired","1","Center"
"1864",69,2,90000,3,5,5,"Panel","Newly repaired","1","Center"
"1865",82,4,95000,2.8,7,14,"Panel","Newly repaired","1","Center"
"1866",68,3,1e+05,3,1,5,"Panel","Newly repaired","1","Center"
"1867",106,3,95000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1868",70,2,125000,2.8,4,11,"Panel","Newly repaired","1","Center"
"1869",76,3,130000,2.8,7,11,"Panel","Newly repaired","1","Center"
"1870",63,2,138000,3.2,3,14,"Panel","Newly repaired","1","Center"
"1871",110,3,125000,2.8,2,5,"Panel","Newly repaired","1","Center"
"1872",75,3,123000,2.8,5,5,"Panel","Newly repaired","1","Center"
"1873",64,2,120000,2.8,2,9,"Panel","Newly repaired","1","Center"
"1874",95,3,137000,3,2,5,"Panel","Newly repaired","1","Center"
"1875",161,4,140000,3.2,3,3,"Panel","Newly repaired","3","Center"
"1876",73,3,90000,2.8,2,5,"Panel","Newly repaired","1","Center"
"1877",82,3,104000,2.8,2,9,"Panel","Newly repaired","1","Center"
"1878",50,2,90000,2.8,1,5,"Panel","Newly repaired","1","Center"
"1879",70,2,115000,2.8,4,9,"Panel","Newly repaired","1","Center"
"1880",71,2,135000,2.8,8,11,"Panel","Newly repaired","1","Center"
"1881",55,2,130000,3,3,5,"Panel","Newly repaired","1","Center"
"1882",52,2,115000,2.8,4,10,"Panel","Newly repaired","1","Center"
"1883",82,3,98000,2.8,2,9,"Panel","Newly repaired","1","Center"
"1884",84,3,98000,3,13,14,"Panel","Newly repaired","1","Center"
"1885",93,4,95000,3,2,4,"Panel","Newly repaired","1","Center"
"1886",80,3,130000,2.8,4,10,"Panel","Newly repaired","1","Center"
"1887",70,2,98000,3.2,2,5,"Panel","Newly repaired","2","Center"
"1888",98,4,1e+05,3,2,5,"Panel","Newly repaired","2","Center"
"1889",100,3,130000,2.8,2,9,"Panel","Newly repaired","1","Center"
